target,drug,cellline,sigid,concentration,gene,expression_value
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000217426,0.09962470829486847
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000425556,0.03396368771791458
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000322419,-0.625523567199707
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000295688,-0.6646944284439087
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000326381,0.35479629039764404
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264714,0.3280201554298401
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000378720,-0.5597164630889893
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000328023,-0.8640180230140686
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257118,0.1963559687137604
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000256015,-0.6561773419380188
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000329471,-0.19948598742485046
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262776,1.2936627864837646
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000367123,0.13590592145919803
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229379,-0.757741391658783
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296674,-0.1422167718410492
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000303145,-0.09082534909248352
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000211998,0.5308948159217834
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000408910,0.07601208984851837
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380414,-0.3217084109783173
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320866,1.1389049291610718
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262584,-0.24676722288131714
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359345,0.14188173413276672
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338629,1.003925323486328
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000392896,-0.02672697603702545
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370125,-0.34065482020378113
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347329,-0.8083235025405884
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000277865,0.17638173699378967
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000203630,-0.6891162991523743
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000429374,-0.04576358944177628
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262942,0.8515181541442871
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261254,0.07583890855312347
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000329757,-0.16408240795135498
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000387262,-0.41455954313278204
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000278412,-0.4771325886249542
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000260130,1.0417821407318115
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000254108,0.4183685779571533
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000426234,0.03075515106320381
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000386717,-0.3290692269802093
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338413,0.02841491997241974
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338190,-1.435396671295166
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000336927,0.14179864525794986
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300026,0.4457823634147644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000239944,-0.2295714318752289
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000267970,0.4805644750595093
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000224784,-0.05386227369308472
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000394863,-0.5554611086845398
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379612,-0.19610515236854556
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000438144,0.5982235670089722
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000369134,0.6973189115524292
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360141,0.6744999885559082
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000346550,-0.4784724116325378
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000340210,-0.2574332356452942
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000278407,-0.5195991396903992
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338018,1.3740856647491455
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000253024,0.041002973914146416
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000233575,-0.026174604892730716
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000369042,0.9890764355659484
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000367265,-0.37724146246910095
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261772,-0.4323159456253052
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000317331,-0.3454476594924927
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000009180,0.4032166004180908
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325136,-0.04971632733941078
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358323,-0.21756012737751007
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296255,-0.3718539774417877
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257497,0.2045929878950119
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000382595,-0.4440033137798309
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000311113,-0.4134143888950348
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000368927,-0.2498655468225479
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000248975,0.3841970860958099
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000246069,-0.10609932243824004
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312709,-0.16421186923980713
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000289371,0.2848221957683563
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370588,0.11979207396507265
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229319,0.0
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349168,0.1818499714136124
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362637,-0.3233015239238739
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348381,1.252472162246704
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385638,-0.7313825488090515
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370517,0.4650719165802002
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000467024,-1.144176721572876
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312999,0.3943502306938171
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355330,0.08314308524131775
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000239223,-0.05172303318977356
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000311449,0.6788995862007141
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000393241,-0.29734501242637634
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348901,1.3963124752044678
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000417864,0.3689194917678833
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000327704,-0.05359148979187012
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000316042,-0.7864147424697876
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000341848,0.5129301548004149
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000279022,-0.7667757272720337
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000286713,0.3936519920825958
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000054950,-0.13746371865272522
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361949,0.407707154750824
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000317159,-0.4199209213256836
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000292644,0.0017913579940795898
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000219070,0.15373194217681885
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000335321,-0.7567323446273804
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000254480,-0.3190883994102478
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215956,0.7770333290100098
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365567,1.4754643440246582
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000225777,-0.9881535768508912
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000269554,0.3024759292602539
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000435210,-0.7601418495178223
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228307,-0.10923635959625244
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000276390,0.19562272727489471
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000336799,0.3975450396537781
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000369424,-0.6229793429374695
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264932,-1.3508882522583008
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379339,-0.8834365010261536
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000230895,0.04831254482269287
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306010,1.28554105758667
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000329419,0.6669355630874634
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000316357,0.9292091131210328
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000269848,-0.12580698728561399
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215909,-0.7073742747306824
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000346103,0.7236621379852295
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000260356,-0.20434971153736115
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262982,-1.0919315814971924
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000322439,-0.8622304797172546
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359910,-0.7731334567070007
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000386105,-0.2853093147277832
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000386104,-0.2647397220134735
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000270776,-0.01232600212097168
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000321260,-0.748759388923645
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000217971,0.5097035765647888
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000336702,-0.3424679636955261
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296181,-0.770816445350647
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000311888,0.8149836659431458
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261769,-0.04666617512702942
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000361927,0.3778817057609558
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354775,1.1066216230392456
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000247655,0.4584499597549439
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357535,0.039302952587604516
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365505,0.056674495339393616
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000408146,-0.5817594528198242
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000260956,0.4425021708011627
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000371420,2.2659802436828613
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000256383,-1.4222331047058103
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000329002,1.0104295015335083
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380252,0.7356027960777283
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266085,-0.02946971356868744
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000282486,-1.0239534378051758
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000311430,0.4070771932601929
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000235329,0.2705715298652649
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000345689,0.1772756427526474
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000258960,0.0796317607164383
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228251,-0.8630951642990112
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000391723,-0.2774288654327393
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000269321,-0.2466442286968231
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000256495,0.9986255168914796
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000427941,1.1270112991333008
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300086,0.5804342031478882
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000278422,-0.15519289672374725
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264028,-0.5399937033653259
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000246548,-0.2283213436603546
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266087,-0.003879114985466003
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358867,-1.0591819286346436
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349508,-0.4496847689151764
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357980,0.3124258518218994
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000421922,0.19975344836711886
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363435,0.9151785969734192
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000316809,-0.0915551856160164
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000260985,0.4473024606704712
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261622,-3.8187744617462163
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357880,0.2856532037258148
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000309474,-0.5344870090484619
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359540,0.4446741342544556
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000291568,0.3916664719581604
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000368438,-0.4089936912059784
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354045,0.44990402460098267
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000226225,-0.3421487510204315
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362649,0.9778602719306946
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000334052,0.3944995403289795
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000234038,0.9132168292999268
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348163,-0.2903259098529816
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261735,-0.2853010594844818
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000472998,-0.23053613305091855
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000350708,-0.41100165247917175
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000326261,-0.8110361099243164
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000299166,0.4768714010715485
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348769,-0.023920640349388126
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000234590,0.017260462045669556
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000396937,-0.18858756124973294
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000299421,-0.3775618374347687
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000290551,-0.6348592042922974
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354947,0.16752997040748596
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000233084,-0.3882070183753967
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356789,-0.7287088632583618
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251849,0.15864181518554688
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354476,0.6199017167091371
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000416293,0.4418132305145264
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320171,1.0935554504394531
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000157812,1.808464527130127
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000219789,-0.5037657618522644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000234301,1.359325647354126
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251453,-0.068904809653759
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265112,0.4113546013832092
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262812,-0.27307572960853577
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000434516,0.7885087728500366
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000298852,-0.2270552515983581
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347626,0.2101575583219528
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000246194,0.7641240358352661
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000285930,1.168410062789917
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305230,-1.04541015625
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000271308,1.0648636817932131
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349078,0.612989604473114
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353444,1.4517320394515991
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351108,0.5955164432525635
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313391,0.8251578807830809
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000253003,0.38563886284828186
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000222673,-0.040877774357795715
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296456,-0.4223896265029907
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000255977,-0.10914241522550584
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000254351,0.3886214196681976
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000228945,-0.5824923515319824
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000398736,-0.9587897658348083
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000268220,-0.007704019546508789
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000411532,-0.5605026483535767
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262394,-0.24420166015625
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000377833,0.4736322164535522
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000269349,0.10756564140319824
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347988,0.3687761127948761
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000345848,-0.4382490515708923
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264893,0.8457093238830566
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362308,0.4982790946960449
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229277,1.042062282562256
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325748,-0.4036917686462401
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000382714,0.014374926686286925
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000455744,-0.9341493248939514
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000217652,-0.10288779437541963
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000267064,-0.1051219329237938
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000407323,-0.2296927869319916
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000256951,-0.06987854838371277
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000275603,-0.3075169324874878
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353344,-0.2372193932533264
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000231572,-0.3945164382457733
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300134,0.19140547513961792
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380942,0.5369074940681458
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000054666,0.4340481460094452
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360569,0.6643370985984802
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306356,-0.3617977797985077
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000244520,1.2072850465774536
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000381717,-0.3874639272689819
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349616,0.05842764675617217
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262613,0.2519264817237854
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000378368,-0.9835536479949952
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000318480,-3.7962965965271
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000446880,-0.5736075639724731
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000249923,-0.011191263794898987
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000366124,0.09629161655902864
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000463013,-0.1676391363143921
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000282388,-0.10574444383382796
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264414,-1.2971702814102173
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000323856,-0.4225398004055023
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000221138,-0.32291460037231445
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338477,0.8272076845169067
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355343,0.7894962430000305
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000217121,0.23761510848999026
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000323696,0.2949918806552887
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000343479,-0.8561301231384277
